Diesel, Benzin E10,Benzin E5, LPG, Uhrzeit, Tanlstelle
1.46,1.55,1.61,0.81,2021-11-30 22:15:52.795325,21974
1.52,1.69,1.75,0.86,2021-11-30 22:15:56.461586,10063
1.53,1.63,1.66,0.88,2021-11-30 22:16:00.573520,37955
1.44,1.52,1.58,0.86,2021-11-30 22:16:04.782325,40018
1.50,1.59,1.65,0.81,2021-11-30 22:26:12.093993,21974
1.52,1.69,1.75,0.86,2021-11-30 22:26:16.101122,10063
1.53,1.63,1.66,0.88,2021-11-30 22:26:24.917708,37955
1.44,1.52,1.58,0.86,2021-11-30 22:26:28.444286,40018
1.50,1.59,1.65,0.81,2021-11-30 22:36:32.230330,21974
1.52,1.69,1.75,0.86,2021-11-30 22:36:35.748712,10063
1.53,1.63,1.66,0.88,2021-11-30 22:36:39.372259,37955
1.44,1.52,1.58,0.86,2021-11-30 22:36:42.838205,40018
1.50,1.59,1.65,0.81,2021-11-30 22:46:46.483318,21974
1.52,1.69,1.75,0.86,2021-11-30 22:46:50.127654,10063
1.53,1.63,1.66,0.88,2021-11-30 22:46:54.244213,37955
1.44,1.52,1.58,0.86,2021-11-30 22:46:57.864572,40018
1.50,1.59,1.65,0.81,2021-11-30 22:57:02.806280,21974
1.52,1.69,1.75,0.86,2021-11-30 22:57:06.570214,10063
1.53,1.63,1.66,0.88,2021-11-30 22:57:14.483933,37955
1.44,1.52,1.58,0.86,2021-11-30 22:57:18.208029,40018
1.50,1.59,1.65,0.81,2021-11-30 23:07:21.925972,21974
1.52,1.69,1.75,0.86,2021-11-30 23:07:25.722718,10063
1.53,1.63,1.66,0.88,2021-11-30 23:07:29.419952,37955
1.44,1.52,1.58,0.86,2021-11-30 23:07:33.129036,40018
1.50,1.59,1.65,0.81,2021-11-30 23:17:37.009095,21974
1.52,1.69,1.75,0.86,2021-11-30 23:17:40.570909,10063
1.53,1.63,1.66,0.88,2021-11-30 23:17:44.185163,37955
1.44,1.52,1.58,0.86,2021-11-30 23:17:47.926158,40018
1.50,1.59,1.65,0.81,2021-11-30 23:27:51.599017,21974
1.52,1.69,1.75,0.86,2021-11-30 23:27:55.096051,10063
1.53,1.63,1.66,0.88,2021-11-30 23:27:58.643598,37955
1.44,1.52,1.58,0.86,2021-11-30 23:28:02.647167,40018
1.50,1.59,1.65,0.81,2021-11-30 23:38:06.216532,21974
1.52,1.69,1.75,0.86,2021-11-30 23:38:09.804850,10063
1.53,1.63,1.66,0.88,2021-11-30 23:38:13.438149,37955
1.44,1.52,1.58,0.86,2021-11-30 23:38:17.546028,40018
1.50,1.59,1.65,0.81,2021-11-30 23:48:21.284480,21974
1.52,1.69,1.75,0.86,2021-11-30 23:48:29.093941,10063
1.53,1.63,1.66,0.88,2021-11-30 23:48:32.783366,37955
1.44,1.52,1.58,0.86,2021-11-30 23:48:36.251932,40018
1.50,1.59,1.65,0.81,2021-11-30 23:58:39.887217,21974
1.52,1.69,1.75,0.86,2021-11-30 23:58:43.627461,10063
1.53,1.63,1.66,0.88,2021-11-30 23:58:47.355679,37955
1.44,1.52,1.58,0.86,2021-11-30 23:58:50.974006,40018
1.50,1.59,1.65,0.81,2021-12-01 00:08:55.203587,21974
1.52,1.69,1.75,0.86,2021-12-01 00:08:58.626589,10063
1.53,1.63,1.66,0.88,2021-12-01 00:09:02.723083,37955
1.44,1.52,1.58,0.86,2021-12-01 00:09:06.150362,40018
1.50,1.59,1.65,0.81,2021-12-01 00:19:09.703520,21974
1.52,1.69,1.75,0.86,2021-12-01 00:19:13.405205,10063
1.53,1.63,1.66,0.88,2021-12-01 00:19:17.066468,37955
1.44,1.52,1.58,0.86,2021-12-01 00:19:20.621179,40018
1.50,1.59,1.65,0.81,2021-12-01 00:29:24.820664,21974
1.52,1.69,1.75,0.86,2021-12-01 00:29:28.589120,10063
1.53,1.63,1.66,0.88,2021-12-01 00:29:36.135412,37955
1.44,1.52,1.58,0.86,2021-12-01 00:29:39.634777,40018
1.50,1.59,1.65,0.81,2021-12-01 00:39:43.236658,21974
1.52,1.69,1.75,0.86,2021-12-01 00:39:46.802340,10063
1.53,1.63,1.66,0.88,2021-12-01 00:39:50.402615,37955
1.44,1.52,1.58,0.86,2021-12-01 00:39:53.904072,40018
1.50,1.59,1.65,0.81,2021-12-01 00:49:57.598300,21974
1.52,1.69,1.75,0.86,2021-12-01 00:50:01.852671,10063
1.53,1.63,1.66,0.88,2021-12-01 00:50:05.756201,37955
1.44,1.52,1.58,0.86,2021-12-01 00:50:09.261771,40018
1.50,1.59,1.65,0.81,2021-12-01 01:00:12.943652,21974
1.52,1.69,1.75,0.86,2021-12-01 01:00:16.753235,10063
1.53,1.63,1.66,0.88,2021-12-01 01:00:20.190738,37955
1.44,1.52,1.58,0.86,2021-12-01 01:00:23.674432,40018
1.50,1.59,1.65,0.81,2021-12-01 01:10:27.338884,21974
1.52,1.69,1.75,0.86,2021-12-01 01:10:31.285724,10063
1.53,1.63,1.66,0.88,2021-12-01 01:10:34.957567,37955
1.44,1.52,1.58,0.86,2021-12-01 01:10:38.379635,40018
1.50,1.59,1.65,0.81,2021-12-01 01:20:42.011654,21974
1.52,1.69,1.75,0.86,2021-12-01 01:20:49.483084,10063
1.53,1.63,1.66,0.88,2021-12-01 01:20:52.948027,37955
1.44,1.52,1.58,0.86,2021-12-01 01:20:56.396542,40018
1.50,1.59,1.65,0.81,2021-12-01 01:30:59.951047,21974
1.52,1.69,1.75,0.86,2021-12-01 01:31:04.394859,10063
1.53,1.63,1.66,0.88,2021-12-01 01:31:07.902869,37955
1.44,1.52,1.58,0.86,2021-12-01 01:31:11.407704,40018
1.50,1.59,1.65,0.81,2021-12-01 01:41:15.006483,21974
1.52,1.69,1.75,0.86,2021-12-01 01:41:18.597339,10063
1.53,1.63,1.66,0.88,2021-12-01 01:41:22.123151,37955
1.44,1.52,1.58,0.86,2021-12-01 01:41:25.594421,40018
1.50,1.59,1.65,0.81,2021-12-01 01:51:29.164898,21974
1.52,1.69,1.75,0.86,2021-12-01 01:51:32.684729,10063
1.53,1.63,1.66,0.88,2021-12-01 01:51:36.228052,37955
1.44,1.52,1.58,0.86,2021-12-01 01:51:39.707306,40018
1.50,1.59,1.65,0.81,2021-12-01 02:01:43.302366,21974
1.52,1.69,1.75,0.86,2021-12-01 02:01:46.954731,10063
1.53,1.63,1.66,0.88,2021-12-01 02:01:50.515177,37955
1.44,1.52,1.58,0.86,2021-12-01 02:01:53.891733,40018
1.50,1.59,1.65,0.81,2021-12-01 02:11:57.588073,21974
1.52,1.69,1.75,0.86,2021-12-01 02:12:01.797299,10063
1.53,1.63,1.66,0.88,2021-12-01 02:12:05.459786,37955
1.44,1.52,1.58,0.86,2021-12-01 02:12:08.862754,40018
1.50,1.59,1.65,0.81,2021-12-01 02:22:12.450679,21974
1.52,1.69,1.75,0.86,2021-12-01 02:22:16.019337,10063
1.53,1.63,1.66,0.88,2021-12-01 02:22:19.633225,37955
1.44,1.52,1.58,0.86,2021-12-01 02:22:23.198027,40018
1.50,1.59,1.65,0.81,2021-12-01 02:32:26.871486,21974
1.52,1.69,1.75,0.86,2021-12-01 02:32:30.405144,10063
1.53,1.63,1.66,0.88,2021-12-01 02:32:34.403948,37955
1.44,1.52,1.58,0.86,2021-12-01 02:32:37.858920,40018
1.50,1.59,1.65,0.81,2021-12-01 02:42:41.763887,21974
1.52,1.69,1.75,0.86,2021-12-01 02:42:45.227424,10063
1.53,1.63,1.66,0.88,2021-12-01 02:42:48.692160,37955
1.44,1.52,1.58,0.86,2021-12-01 02:42:52.109286,40018
1.50,1.59,1.65,0.81,2021-12-01 02:52:55.723132,21974
1.52,1.69,1.75,0.86,2021-12-01 02:52:59.245695,10063
1.53,1.63,1.66,0.88,2021-12-01 02:53:03.019055,37955
1.44,1.52,1.58,0.86,2021-12-01 02:53:07.193986,40018
1.50,1.59,1.65,0.81,2021-12-01 03:03:10.762550,21974
1.52,1.69,1.75,0.86,2021-12-01 03:03:14.535926,10063
1.53,1.63,1.66,0.88,2021-12-01 03:03:18.018845,37955
1.44,1.52,1.58,0.86,2021-12-01 03:03:21.450362,40018
1.50,1.59,1.65,0.81,2021-12-01 03:13:24.985148,21974
1.52,1.69,1.75,0.86,2021-12-01 03:13:28.437215,10063
1.53,1.63,1.66,0.88,2021-12-01 03:13:31.944202,37955
1.44,1.52,1.58,0.86,2021-12-01 03:13:35.372596,40018
1.50,1.59,1.65,0.81,2021-12-01 03:23:38.887054,21974
1.52,1.69,1.75,0.86,2021-12-01 03:23:42.589301,10063
1.53,1.63,1.66,0.88,2021-12-01 03:23:46.063515,37955
1.44,1.52,1.58,0.86,2021-12-01 03:23:49.494212,40018
1.50,1.59,1.65,0.81,2021-12-01 03:33:53.211607,21974
1.52,1.69,1.75,0.86,2021-12-01 03:33:56.681595,10063
1.53,1.63,1.66,0.88,2021-12-01 03:34:00.144634,37955
1.44,1.52,1.58,0.86,2021-12-01 03:34:04.342688,40018
1.50,1.59,1.65,0.81,2021-12-01 03:44:08.093390,21974
1.52,1.69,1.75,0.86,2021-12-01 03:44:11.595739,10063
1.53,1.63,1.66,0.88,2021-12-01 03:44:15.037278,37955
1.44,1.52,1.58,0.86,2021-12-01 03:44:18.890198,40018
1.50,1.59,1.65,0.81,2021-12-01 03:54:22.700162,21974
1.52,1.69,1.75,0.86,2021-12-01 03:54:26.256346,10063
1.53,1.63,1.66,0.88,2021-12-01 03:54:30.833892,37955
1.44,1.52,1.58,0.86,2021-12-01 03:54:34.270768,40018
1.50,1.59,1.65,0.81,2021-12-01 04:04:37.839509,21974
1.52,1.69,1.75,0.86,2021-12-01 04:04:41.556030,10063
1.53,1.63,1.66,0.88,2021-12-01 04:04:45.040622,37955
1.44,1.52,1.58,0.86,2021-12-01 04:04:48.447835,40018
1.50,1.60,1.66,0.81,2021-12-01 04:14:51.957587,21974
1.52,1.69,1.75,0.86,2021-12-01 04:14:55.968681,10063
1.53,1.63,1.66,0.88,2021-12-01 04:14:59.676901,37955
1.44,1.52,1.58,0.86,2021-12-01 04:15:03.709170,40018
1.50,1.60,1.66,0.81,2021-12-01 04:25:07.349971,21974
1.52,1.69,1.75,0.86,2021-12-01 04:25:10.924043,10063
1.53,1.63,1.66,0.88,2021-12-01 04:25:14.542028,37955
1.44,1.52,1.58,0.86,2021-12-01 04:25:18.012582,40018
1.50,1.60,1.66,0.81,2021-12-01 04:35:21.631031,21974
1.52,1.69,1.75,0.86,2021-12-01 04:35:25.423811,10063
1.53,1.63,1.66,0.88,2021-12-01 04:35:29.002604,37955
1.44,1.52,1.58,0.86,2021-12-01 04:35:33.113416,40018
1.50,1.59,1.65,0.81,2021-12-01 04:45:36.701847,21974
1.52,1.69,1.75,0.86,2021-12-01 04:45:40.217843,10063
1.53,1.63,1.66,0.88,2021-12-01 04:45:43.725658,37955
1.54,1.69,1.75,0.86,2021-12-01 04:45:47.185285,40018
1.50,1.59,1.65,0.81,2021-12-01 04:55:50.810573,21974
1.52,1.69,1.75,0.86,2021-12-01 04:55:54.483436,10063
1.53,1.63,1.66,0.88,2021-12-01 04:55:58.029066,37955
1.54,1.69,1.75,0.86,2021-12-01 04:56:02.212290,40018
1.53,1.62,1.68,0.81,2021-12-01 05:06:05.804587,21974
1.55,1.72,1.78,0.86,2021-12-01 05:06:13.058867,10063
1.53,1.63,1.66,0.88,2021-12-01 05:06:16.669830,37955
1.54,1.69,1.75,0.86,2021-12-01 05:06:20.359083,40018
1.53,1.62,1.68,0.81,2021-12-01 05:16:23.909992,21974
1.55,1.72,1.78,0.86,2021-12-01 05:16:27.632766,10063
1.53,1.63,1.66,0.88,2021-12-01 05:16:31.507327,37955
1.54,1.69,1.75,0.86,2021-12-01 05:16:35.701743,40018
1.53,1.62,1.68,0.81,2021-12-01 05:26:39.317199,21974
1.55,1.72,1.78,0.86,2021-12-01 05:26:42.860544,10063
1.53,1.63,1.66,0.88,2021-12-01 05:26:46.390785,37955
1.54,1.69,1.75,0.86,2021-12-01 05:26:50.176840,40018
1.53,1.62,1.68,0.81,2021-12-01 05:36:53.966801,21974
1.55,1.72,1.78,0.86,2021-12-01 05:36:57.455192,10063
1.53,1.63,1.66,0.88,2021-12-01 05:37:01.319851,37955
1.54,1.69,1.75,0.86,2021-12-01 05:37:04.788121,40018
1.53,1.62,1.68,0.81,2021-12-01 05:47:08.427182,21974
1.55,1.72,1.78,0.86,2021-12-01 05:47:12.099578,10063
1.53,1.63,1.66,0.88,2021-12-01 05:47:15.907836,37955
1.54,1.69,1.75,0.86,2021-12-01 05:47:19.411252,40018
1.53,1.62,1.68,0.81,2021-12-01 05:57:23.090704,21974
1.55,1.72,1.78,0.86,2021-12-01 05:57:26.663430,10063
1.53,1.63,1.66,0.88,2021-12-01 05:57:30.087901,37955
1.54,1.69,1.75,0.86,2021-12-01 05:57:34.061834,40018
1.55,1.69,1.75,0.81,2021-12-01 06:07:38.289303,21974
1.55,1.72,1.78,0.86,2021-12-01 06:07:42.175580,10063
1.53,1.63,1.66,0.88,2021-12-01 06:07:45.759803,37955
1.54,1.69,1.75,0.86,2021-12-01 06:07:49.323291,40018
1.55,1.69,1.75,0.81,2021-12-01 06:17:53.531564,21974
1.57,1.71,1.77,0.86,2021-12-01 06:17:57.116238,10063
1.53,1.63,1.66,0.88,2021-12-01 06:18:05.053613,37955
1.54,1.69,1.75,0.86,2021-12-01 06:18:12.560220,40018
1.55,1.69,1.75,0.81,2021-12-01 06:28:16.834303,21974
1.55,1.71,1.77,0.86,2021-12-01 06:28:20.383475,10063
1.53,1.63,1.66,0.88,2021-12-01 06:28:24.656646,37955
1.54,1.69,1.75,0.86,2021-12-01 06:28:29.497714,40018
1.55,1.69,1.75,0.81,2021-12-01 06:38:33.726351,21974
1.55,1.71,1.77,0.86,2021-12-01 06:38:37.434054,10063
1.53,1.63,1.66,0.88,2021-12-01 06:38:41.036145,37955
1.54,1.69,1.75,0.86,2021-12-01 06:38:44.469079,40018
1.55,1.65,1.71,0.81,2021-12-01 06:48:48.069299,21974
1.55,1.70,1.76,0.86,2021-12-01 06:48:57.754210,10063
1.53,1.63,1.66,0.88,2021-12-01 06:49:01.865730,37955
1.54,1.69,1.75,0.86,2021-12-01 06:49:05.518238,40018
1.55,1.65,1.71,0.81,2021-12-01 06:59:09.652019,21974
1.55,1.70,1.76,0.86,2021-12-01 06:59:13.326189,10063
1.53,1.63,1.66,0.88,2021-12-01 06:59:16.847688,37955
1.51,1.69,1.75,0.86,2021-12-01 06:59:20.502248,40018
1.54,1.65,1.71,0.81,2021-12-01 07:09:24.174115,21974
1.55,1.70,1.76,0.86,2021-12-01 07:09:27.996176,10063
1.53,1.63,1.66,0.88,2021-12-01 07:09:32.298128,37955
1.51,1.66,1.72,0.86,2021-12-01 07:09:35.906235,40018
1.54,1.62,1.68,0.81,2021-12-01 07:19:39.701621,21974
1.55,1.70,1.76,0.86,2021-12-01 07:19:43.319386,10063
1.53,1.63,1.66,0.88,2021-12-01 07:19:47.441970,37955
1.51,1.66,1.72,0.86,2021-12-01 07:19:55.215390,40018
1.54,1.62,1.68,0.81,2021-12-01 07:29:59.457873,21974
1.55,1.70,1.76,0.86,2021-12-01 07:30:04.314645,10063
1.53,1.63,1.66,0.88,2021-12-01 07:30:08.096860,37955
1.51,1.66,1.72,0.86,2021-12-01 07:30:11.724920,40018
1.53,1.62,1.68,0.81,2021-12-01 07:40:15.845455,21974
1.55,1.70,1.76,0.86,2021-12-01 07:40:19.565594,10063
1.53,1.63,1.66,0.88,2021-12-01 07:40:23.235350,37955
1.50,1.66,1.72,0.86,2021-12-01 07:40:26.763864,40018
1.52,1.62,1.68,0.81,2021-12-01 07:50:31.022237,21974
1.55,1.70,1.76,0.86,2021-12-01 07:50:38.792503,10063
1.53,1.63,1.66,0.88,2021-12-01 07:50:42.873203,37955
1.50,1.66,1.72,0.86,2021-12-01 07:50:46.921567,40018
1.52,1.62,1.68,0.81,2021-12-01 08:00:51.045042,21974
1.55,1.70,1.76,0.86,2021-12-01 08:00:59.180963,10063
1.53,1.63,1.66,0.88,2021-12-01 08:01:04.037063,37955
1.49,1.66,1.72,0.86,2021-12-01 08:01:08.095062,40018
1.52,1.62,1.68,0.81,2021-12-01 08:11:12.875159,21974
1.55,1.70,1.76,0.86,2021-12-01 08:11:16.513402,10063
1.53,1.63,1.66,0.88,2021-12-01 08:11:20.136417,37955
1.49,1.66,1.72,0.86,2021-12-01 08:11:26.881449,40018
1.52,1.62,1.68,0.81,2021-12-01 08:21:30.744594,21974
1.59,1.73,1.79,0.86,2021-12-01 08:21:35.031704,10063
1.53,1.63,1.66,0.88,2021-12-01 08:21:38.853855,37955
1.49,1.66,1.72,0.86,2021-12-01 08:21:42.385911,40018
1.53,1.62,1.68,0.81,2021-12-01 08:31:47.219899,21974
1.59,1.73,1.79,0.86,2021-12-01 08:31:51.291748,10063
1.53,1.63,1.66,0.88,2021-12-01 08:31:55.072543,37955
1.49,1.66,1.72,0.86,2021-12-01 08:31:59.309886,40018
1.58,1.67,1.73,0.81,2021-12-01 08:42:04.029562,21974
1.59,1.73,1.79,0.86,2021-12-01 08:42:08.277857,10063
1.53,1.63,1.66,0.88,2021-12-01 08:42:12.672853,37955
1.49,1.66,1.72,0.86,2021-12-01 08:42:17.265377,40018
1.58,1.69,1.75,0.81,2021-12-01 08:52:21.742762,21974
1.59,1.73,1.79,0.86,2021-12-01 08:52:25.729398,10063
1.53,1.63,1.66,0.88,2021-12-01 08:52:29.529859,37955
1.49,1.66,1.72,0.86,2021-12-01 08:52:33.415579,40018
1.58,1.69,1.75,0.81,2021-12-01 09:02:37.487132,21974
1.60,1.75,1.81,0.86,2021-12-01 09:02:42.016875,10063
1.53,1.63,1.66,0.88,2021-12-01 09:02:46.852827,37955
1.49,1.66,1.72,0.86,2021-12-01 09:02:51.369260,40018
1.58,1.69,1.75,0.81,2021-12-01 09:12:57.291905,21974
1.60,1.75,1.81,0.86,2021-12-01 09:13:01.277922,10063
1.53,1.63,1.66,0.88,2021-12-01 09:13:05.363186,37955
1.49,1.66,1.72,0.86,2021-12-01 09:13:09.082871,40018
1.58,1.69,1.75,0.81,2021-12-01 09:23:13.338789,21974
1.59,1.73,1.79,0.86,2021-12-01 09:23:17.047397,10063
1.53,1.63,1.66,0.88,2021-12-01 09:23:20.653890,37955
1.49,1.66,1.72,0.86,2021-12-01 09:23:24.452363,40018
1.58,1.69,1.75,0.81,2021-12-01 09:33:28.127925,21974
1.59,1.69,1.75,0.86,2021-12-01 09:33:31.932874,10063
1.53,1.63,1.66,0.88,2021-12-01 09:33:39.746101,37955
1.49,1.66,1.72,0.86,2021-12-01 09:33:43.165807,40018
1.58,1.65,1.71,0.81,2021-12-01 09:43:47.031202,21974
1.59,1.69,1.75,0.86,2021-12-01 09:43:50.841605,10063
1.53,1.63,1.66,0.88,2021-12-01 09:43:54.392440,37955
1.48,1.66,1.72,0.86,2021-12-01 09:43:58.121670,40018
1.58,1.64,1.70,0.81,2021-12-01 09:54:01.947963,21974
1.59,1.69,1.75,0.86,2021-12-01 09:54:05.663076,10063
1.53,1.63,1.66,0.88,2021-12-01 09:54:09.261603,37955
1.48,1.66,1.72,0.86,2021-12-01 09:54:13.615206,40018
1.57,1.64,1.70,0.81,2021-12-01 10:04:17.701104,21974
1.59,1.69,1.75,0.86,2021-12-01 10:04:21.625202,10063
1.53,1.63,1.66,0.88,2021-12-01 10:04:25.929546,37955
1.48,1.64,1.70,0.86,2021-12-01 10:04:29.660895,40018
1.54,1.63,1.69,0.81,2021-12-01 10:14:33.974305,21974
1.59,1.68,1.74,0.86,2021-12-01 10:14:38.128638,10063
1.53,1.63,1.66,0.88,2021-12-01 10:14:42.712700,37955
1.48,1.63,1.69,0.86,2021-12-01 10:14:46.633090,40018
1.54,1.63,1.69,0.81,2021-12-01 10:24:50.506420,21974
1.59,1.68,1.74,0.86,2021-12-01 10:24:54.533616,10063
1.53,1.63,1.66,0.88,2021-12-01 10:24:58.425140,37955
1.47,1.63,1.69,0.86,2021-12-01 10:25:02.819368,40018
1.53,1.63,1.69,0.81,2021-12-01 10:35:06.962605,21974
1.59,1.68,1.74,0.86,2021-12-01 10:35:11.247143,10063
1.53,1.63,1.66,0.88,2021-12-01 10:35:15.639433,37955
1.47,1.61,1.67,0.86,2021-12-01 10:35:19.372690,40018
1.52,1.61,1.67,0.81,2021-12-01 10:45:23.124106,21974
1.58,1.68,1.74,0.86,2021-12-01 10:45:34.419034,10063
1.53,1.63,1.66,0.88,2021-12-01 10:45:37.957616,37955
1.47,1.60,1.66,0.86,2021-12-01 10:45:41.724300,40018
1.52,1.61,1.67,0.81,2021-12-01 10:55:45.725968,21974
1.58,1.68,1.74,0.86,2021-12-01 10:55:49.393885,10063
1.53,1.63,1.66,0.88,2021-12-01 10:55:53.383662,37955
1.47,1.60,1.66,0.86,2021-12-01 10:55:57.408504,40018
1.52,1.61,1.67,0.81,2021-12-01 11:06:02.469695,21974
1.58,1.67,1.73,0.86,2021-12-01 11:06:06.461409,10063
1.53,1.63,1.66,0.88,2021-12-01 11:06:10.006337,37955
1.46,1.60,1.66,0.86,2021-12-01 11:06:14.229005,40018
1.50,1.58,1.64,0.81,2021-12-01 11:16:17.991043,21974
1.58,1.67,1.73,0.86,2021-12-01 11:16:22.297484,10063
1.53,1.63,1.66,0.88,2021-12-01 11:16:26.131388,37955
1.46,1.60,1.66,0.86,2021-12-01 11:16:29.976628,40018
1.50,1.58,1.64,0.81,2021-12-01 11:26:34.040227,21974
1.59,1.73,1.79,0.86,2021-12-01 11:26:37.781933,10063
1.53,1.63,1.66,0.88,2021-12-01 11:26:41.590587,37955
1.46,1.60,1.66,0.86,2021-12-01 11:26:45.371432,40018
1.54,1.62,1.68,0.81,2021-12-01 11:36:49.028848,21974
1.59,1.73,1.79,0.86,2021-12-01 11:36:53.024586,10063
1.53,1.63,1.66,0.88,2021-12-01 11:36:56.756717,37955
1.46,1.60,1.66,0.86,2021-12-01 11:37:00.564785,40018
1.50,1.58,1.64,0.81,2021-12-01 11:47:04.746954,21974
1.59,1.73,1.79,0.86,2021-12-01 11:47:08.364814,10063
1.53,1.63,1.66,0.88,2021-12-01 11:47:12.202384,37955
1.46,1.60,1.66,0.86,2021-12-01 11:47:15.873566,40018
1.50,1.58,1.64,0.81,2021-12-01 11:57:19.990823,21974
1.59,1.73,1.79,0.86,2021-12-01 11:57:24.040288,10063
1.53,1.63,1.66,0.88,2021-12-01 11:57:28.100428,37955
1.50,1.64,1.70,0.86,2021-12-01 11:57:32.364385,40018
1.50,1.58,1.64,0.81,2021-12-01 12:07:36.300710,21974
1.59,1.73,1.79,0.86,2021-12-01 12:07:39.912802,10063
1.53,1.63,1.66,0.88,2021-12-01 12:07:44.475895,37955
1.46,1.60,1.66,0.86,2021-12-01 12:07:48.030905,40018
1.50,1.58,1.64,0.81,2021-12-01 12:17:52.328138,21974
1.59,1.71,1.77,0.86,2021-12-01 12:17:56.435851,10063
1.53,1.63,1.66,0.88,2021-12-01 12:18:00.227821,37955
1.46,1.60,1.66,0.86,2021-12-01 12:18:03.830329,40018
1.50,1.58,1.64,0.81,2021-12-01 12:28:08.184926,21974
1.59,1.71,1.77,0.86,2021-12-01 12:28:12.235642,10063
1.53,1.63,1.66,0.88,2021-12-01 12:28:16.021800,37955
1.46,1.60,1.66,0.86,2021-12-01 12:28:20.169183,40018
1.50,1.58,1.64,0.81,2021-12-01 12:38:24.252284,21974
1.59,1.71,1.77,0.86,2021-12-01 12:38:27.837725,10063
1.53,1.63,1.66,0.88,2021-12-01 12:38:31.438497,37955
1.45,1.58,1.64,0.86,2021-12-01 12:38:35.139442,40018
1.49,1.58,1.64,0.81,2021-12-01 12:48:38.871475,21974
1.59,1.71,1.77,0.86,2021-12-01 12:48:42.664434,10063
1.53,1.63,1.66,0.88,2021-12-01 12:48:46.521260,37955
1.45,1.58,1.64,0.86,2021-12-01 12:48:50.516190,40018
1.49,1.58,1.64,0.81,2021-12-01 12:58:54.305059,21974
1.59,1.71,1.77,0.86,2021-12-01 12:58:58.647133,10063
1.53,1.63,1.66,0.88,2021-12-01 12:59:03.309423,37955
1.45,1.58,1.64,0.86,2021-12-01 12:59:09.194184,40018
1.49,1.58,1.64,0.81,2021-12-01 13:09:13.816307,21974
1.59,1.71,1.77,0.86,2021-12-01 13:09:18.399858,10063
1.53,1.63,1.66,0.88,2021-12-01 13:09:21.965883,37955
1.44,1.52,1.58,0.86,2021-12-01 13:09:25.482597,40018
1.49,1.57,1.63,0.81,2021-12-01 13:19:29.457094,21974
1.59,1.71,1.77,0.86,2021-12-01 13:19:33.566204,10063
1.53,1.63,1.66,0.88,2021-12-01 13:19:37.413902,37955
1.44,1.52,1.58,0.86,2021-12-01 13:19:41.726644,40018
1.49,1.57,1.63,0.81,2021-12-01 13:29:46.251968,21974
1.59,1.71,1.77,0.86,2021-12-01 13:29:50.141308,10063
1.53,1.63,1.66,0.88,2021-12-01 13:29:53.642427,37955
1.44,1.52,1.58,0.86,2021-12-01 13:29:57.438534,40018
1.48,1.57,1.63,0.81,2021-12-01 13:40:02.433597,21974
1.59,1.71,1.77,0.86,2021-12-01 13:40:07.443868,10063
1.53,1.63,1.66,0.88,2021-12-01 13:40:11.246278,37955
1.44,1.52,1.58,0.86,2021-12-01 13:40:15.271456,40018
1.48,1.56,1.62,0.81,2021-12-01 13:50:19.217639,21974
1.59,1.71,1.77,0.86,2021-12-01 13:50:23.504586,10063
1.53,1.63,1.66,0.88,2021-12-01 13:50:27.797285,37955
1.43,1.52,1.58,0.86,2021-12-01 13:50:32.174119,40018
1.48,1.56,1.62,0.81,2021-12-01 14:00:36.858292,21974
1.59,1.71,1.77,0.86,2021-12-01 14:00:40.854320,10063
1.53,1.63,1.66,0.88,2021-12-01 14:00:45.132002,37955
1.43,1.52,1.58,0.86,2021-12-01 14:00:49.256712,40018
1.48,1.56,1.62,0.81,2021-12-01 14:10:53.532310,21974
1.59,1.71,1.77,0.86,2021-12-01 14:10:57.508958,10063
1.53,1.63,1.66,0.88,2021-12-01 14:11:02.089728,37955
1.43,1.52,1.58,0.86,2021-12-01 14:11:05.878951,40018
1.47,1.55,1.61,0.81,2021-12-01 14:21:10.411353,21974
1.59,1.73,1.79,0.86,2021-12-01 14:21:14.751258,10063
1.53,1.63,1.66,0.88,2021-12-01 14:21:19.345576,37955
1.43,1.52,1.58,0.86,2021-12-01 14:21:23.563254,40018
1.47,1.55,1.61,0.81,2021-12-01 14:31:27.999111,21974
1.59,1.73,1.79,0.86,2021-12-01 14:31:31.923827,10063
1.53,1.63,1.66,0.88,2021-12-01 14:31:36.124727,37955
1.43,1.52,1.58,0.86,2021-12-01 14:31:40.109328,40018
1.51,1.59,1.65,0.81,2021-12-01 14:41:44.641028,21974
1.59,1.73,1.79,0.86,2021-12-01 14:41:48.274661,10063
1.53,1.63,1.66,0.88,2021-12-01 14:41:52.700685,37955
1.43,1.52,1.58,0.86,2021-12-01 14:42:00.904108,40018
1.51,1.59,1.65,0.81,2021-12-01 14:52:06.102366,21974
1.59,1.73,1.79,0.86,2021-12-01 14:52:10.304141,10063
1.53,1.63,1.66,0.88,2021-12-01 14:52:14.171595,37955
1.43,1.52,1.58,0.86,2021-12-01 14:52:18.181681,40018
1.51,1.59,1.65,0.81,2021-12-01 15:02:22.348451,21974
1.59,1.71,1.77,0.86,2021-12-01 15:02:26.273862,10063
1.53,1.63,1.66,0.88,2021-12-01 15:02:30.285946,37955
1.43,1.52,1.58,0.86,2021-12-01 15:02:35.571115,40018
1.48,1.56,1.62,0.81,2021-12-01 15:12:39.444946,21974
1.59,1.71,1.77,0.86,2021-12-01 15:12:45.514007,10063
